Date,AUDUSD=X,CADUSD=X,CHFUSD=X,EURUSD=X,GBPUSD=X,JPYUSD=X,NZDUSD=X
2018-02-23,0.7839509844779968,0.7866582870483398,1.0717424154281616,1.2326656579971313,1.3953033685684204,0.00936206802725792,0.7324022054672241
2018-02-26,0.7838403582572937,0.7906075716018677,1.0671675205230713,1.228712558746338,1.3968042135238647,0.00933933537453413,0.7279079556465149
2018-02-27,0.7849909663200378,0.7883948683738708,1.0654165744781494,1.2315573692321777,1.3966480493545532,0.00933977123349905,0.7291393280029297
2018-02-28,0.7793624997138977,0.7830179333686829,1.0645545721054077,1.2230321168899536,1.3906078338623047,0.00930873304605484,0.7235209345817566
2018-03-01,0.7765783667564392,0.7792409658432007,1.0589854717254639,1.2191256284713745,1.375421166419983,0.009377344511449337,0.7207622528076172
2018-03-02,0.776469886302948,0.7792956233024597,1.0621461868286133,1.2270842790603638,1.377543330192566,0.009419477544724941,0.7261425852775574
2018-03-05,0.7754703164100647,0.7759095430374146,1.0670878887176514,1.2315422296524048,1.3795006275177002,0.009473644196987152,0.7230605483055115
2018-03-06,0.7766990065574646,0.7704219818115234,1.0641694068908691,1.2336541414260864,1.3852334022521973,0.009411764331161976,0.7225120067596436
2018-03-07,0.7786343097686768,0.7722663283348083,1.065825343132019,1.2416653633117676,1.390008568763733,0.009475349448621273,0.7283002734184265
2018-03-08,0.7827115058898926,0.774821400642395,1.0599732398986816,1.2414649724960327,1.390627145767212,0.009417437948286533,0.7286983132362366
2018-03-09,0.7790589332580566,0.7754282355308533,1.051093578338623,1.2306632995605469,1.3805670738220215,0.009397966787219048,0.7260476350784302
2018-03-12,0.7862686514854431,0.7805061340332031,1.051745891571045,1.2308752536773682,1.38554048538208,0.009355324320495129,0.730833888053894
2018-03-13,0.7872899770736694,0.7786888480186462,1.0557544231414795,1.2339584827423096,1.3907625675201416,0.009410878643393517,0.7301188707351685
2018-03-14,0.7857990264892578,0.7717835903167725,1.0600968599319458,1.239234209060669,1.397233486175537,0.009388965554535389,0.7329873442649841
2018-03-15,0.7879785895347595,0.7720815539360046,1.0588396787643433,1.2375624179840088,1.3971552848815918,0.009420187212526798,0.7315502762794495
2018-03-16,0.7789375185966492,0.7661836743354797,1.051193118095398,1.2309207916259766,1.3938642740249634,0.009406541474163532,0.727087676525116
2018-03-19,0.7716049551963806,0.7638252377510071,1.049538254737854,1.228078842163086,1.3943500518798828,0.009436721913516521,0.7227522134780884
2018-03-20,0.7708317637443542,0.7644909024238586,1.0516352653503418,1.2336845397949219,1.4025245904922485,0.009434318169951439,0.7243017554283142
2018-03-21,0.7690532803535461,0.7648534178733826,1.0460907220840454,1.2251899242401123,1.4004818201065063,0.009392404928803444,0.7179318070411682
2018-03-22,0.777478039264679,0.7753620743751526,1.0542184114456177,1.2347661256790161,1.414627194404602,0.009440285153687,0.7230814695358276
2018-03-23,0.7693490982055664,0.7733294367790222,1.0566691160202026,1.2324985265731812,1.4114724397659302,0.009526712819933891,0.7216100692749023
2018-03-26,0.7708614468574524,0.7763553261756897,1.0560777187347412,1.235437273979187,1.4147672653198242,0.009536615572869778,0.7240920066833496
2018-03-27,0.7756146788597107,0.7790528535842896,1.0584250688552856,1.2457488775253296,1.423892855644226,0.009478673338890076,0.7302681803703308
2018-03-28,0.768757700920105,0.7764879465103149,1.0565240383148193,1.240787148475647,1.417635440826416,0.009479301981627941,0.7270084023475647
2018-03-29,0.766007661819458,0.7740597128868103,1.0453252792358398,1.2310267686843872,1.4080342054367065,0.009362244047224522,0.7211625576019287
2018-03-30,0.768580436706543,0.7759758234024048,1.0460251569747925,1.2302846908569336,1.4029377698898315,0.009391523897647858,0.7229194045066833
2018-04-02,0.768302857875824,0.775620698928833,1.0475592613220215,1.231420874595642,1.403823971748352,0.009406276047229767,0.7235890030860901
2018-04-03,0.7654623985290527,0.7739339470863342,1.047120451927185,1.229271411895752,1.4046719074249268,0.009451884776353836,0.7203105688095093
2018-04-04,0.768202543258667,0.7808717489242554,1.0433839559555054,1.2278525829315186,1.4068654775619507,0.009395317174494267,0.726379930973053
2018-04-05,0.7719981074333191,0.7840369939804077,1.0415472984313965,1.228682279586792,1.4088078737258911,0.009365575388073921,0.731898307800293
2018-04-06,0.7668300271034241,0.7831344604492188,1.0396090745925903,1.2251598834991455,1.400874137878418,0.009341254830360413,0.7262796759605408
2018-04-09,0.768226146697998,0.782552182674408,1.0425137281417847,1.227144479751587,1.4091651439666748,0.009348589926958084,0.7274684906005859
2018-04-10,0.7699592709541321,0.7872775793075562,1.0458828210830688,1.2322403192520142,1.4138271808624268,0.009367769584059715,0.7307590842247009
2018-04-11,0.7763975262641907,0.7940667271614075,1.045653223991394,1.2363078594207764,1.4182183742523193,0.009335935115814209,0.7370989322662354
2018-04-12,0.7765181064605713,0.7957348227500916,1.0444954633712769,1.2371643781661987,1.4189025163650513,0.009360753931105137,0.7368653416633606
2018-04-13,0.7757349610328674,0.7943568825721741,1.03915536403656,1.2329696416854858,1.4238117933273315,0.009326444007456303,0.7379420399665833
2018-04-16,0.7774477601051331,0.793537437915802,1.0383461713790894,1.233258605003357,1.4246840476989746,0.009302498772740364,0.7348726391792297
2018-04-17,0.7772907018661499,0.7957981824874878,1.0422855615615845,1.2385127544403076,1.4342057704925537,0.009341778233647346,0.736680805683136
2018-04-18,0.7766990065574646,0.7962861061096191,1.0347682237625122,1.237317442893982,1.4296538829803467,0.009344397112727165,0.7340688705444336
2018-04-19,0.778889000415802,0.7920165061950684,1.0325244665145874,1.237914800643921,1.4204343557357788,0.00931567046791315,0.7324827313423157
2018-04-20,0.7723379135131836,0.7895838022232056,1.0293254852294922,1.2345526218414307,1.4086490869522095,0.009308213368058205,0.726000189781189
2018-04-23,0.7659900188446045,0.783287763595581,1.0246951580047607,1.2273402214050293,1.4001679420471191,0.009270504117012024,0.7204195857048035
2018-04-24,0.7603406310081482,0.7785736322402954,1.0223380327224731,1.22089684009552,1.3938252925872803,0.009194471873342991,0.7150518298149109
2018-04-25,0.7606297731399536,0.7799521088600159,1.0218679904937744,1.2241400480270386,1.3993842601776123,0.009190922603011131,0.7117691040039062
2018-04-26,0.7571169137954712,0.7790589332580566,1.017697811126709,1.2171669006347656,1.3939224481582642,0.009143777191638947,0.7076590061187744
2018-04-27,0.7556865215301514,0.7769826650619507,1.011091709136963,1.2109616994857788,1.391943335533142,0.009149130433797836,0.7065489888191223
2018-04-30,0.7575184106826782,0.7788283228874207,1.0120331048965454,1.2122827768325806,1.37710702419281,0.009166071191430092,0.7084109783172607
2018-05-01,0.7532389163970947,0.7793382406234741,1.0095911026000977,1.2081234455108643,1.3772207498550415,0.00914720632135868,0.7037693858146667
2018-05-02,0.7482901811599731,0.7785009145736694,1.003421664237976,1.1991558074951172,1.3609329462051392,0.009101499803364277,0.7000986933708191
2018-05-03,0.7486711144447327,0.7762769460678101,1.0007004737854004,1.19510018825531,1.3573862314224243,0.009105228818953037,0.6995012760162354
2018-05-04,0.7528419494628906,0.7781737446784973,1.0026670694351196,1.1989257335662842,1.3572388887405396,0.009166238829493523,0.7040815353393555
2018-05-07,0.7524227499961853,0.7778589725494385,0.9994602799415588,1.195500135421753,1.3531982898712158,0.009162039496004581,0.7020007371902466
2018-05-08,0.7518796920776367,0.7764578461647034,0.9981533885002136,1.1933743953704834,1.3570362329483032,0.009179111570119858,0.7022915482521057
2018-05-09,0.7449344992637634,0.7725587487220764,0.9988613128662109,1.1867886781692505,1.3553440570831299,0.009172292426228523,0.6969126462936401
2018-05-10,0.7459346652030945,0.7782282829284668,0.9946290850639343,1.184721827507019,1.3544628620147705,0.009103571064770222,0.6931399703025818
2018-05-11,0.7526153922080994,0.7830975651741028,0.9969792366027832,1.1917530298233032,1.352338194847107,0.00913776084780693,0.6963788270950317
2018-05-14,0.7551102638244629,0.7824113965034485,1.0001400709152222,1.1952143907546997,1.355380892753601,0.009145950898528099,0.6968204379081726
2018-05-15,0.7525983452796936,0.78125,0.99972003698349,1.1931180953979492,1.3562448024749756,0.009113194420933723,0.6918021440505981
2018-05-16,0.7468482851982117,0.7768740057945251,0.9986817240715027,1.1820889711380005,1.3500195741653442,0.009066429920494556,0.6863606572151184
2018-05-17,0.7517666816711426,0.7823501825332642,0.9996002316474915,1.1816978454589844,1.354830026626587,0.009061336517333984,0.6904789805412292
2018-05-18,0.7506380081176758,0.7790892124176025,0.9984822869300842,1.1795234680175781,1.3515340089797974,0.009022990241646767,0.688477635383606
2018-05-21,0.752428412437439,0.7765724062919617,1.00210440158844,1.1766643524169922,1.3477089405059814,0.009018759243190289,0.691438615322113
2018-05-22,0.7582650780677795,0.7827237248420715,1.0032103061676025,1.1792453527450562,1.3431833982467651,0.009010795503854752,0.69533771276474
2018-05-23,0.7578915357589722,0.7802746295928955,1.0081356763839722,1.1788560152053833,1.3441040515899658,0.00903130229562521,0.6942033767700195
2018-05-24,0.7567158937454224,0.7791802883148193,1.0058844089508057,1.1710150241851807,1.3371307849884033,0.0091017484664917,0.6929094791412354
2018-05-25,0.7571971416473389,0.7762166857719421,1.0087764263153076,1.1722642183303833,1.3383476734161377,0.0091481264680624,0.6931399703025818
2018-05-28,0.7556865215301514,0.7706475257873535,1.0081660747528076,1.1688934564590454,1.3309022188186646,0.009122173301875591,0.6920798420906067
2018-05-29,0.7547739148139954,0.7697222232818604,1.0066641569137573,1.162696123123169,1.3315579891204834,0.00914168730378151,0.6940010786056519
2018-05-30,0.7481670379638672,0.7674597501754761,1.0093872547149658,1.1539349555969238,1.3253810405731201,0.009225603193044662,0.6889424324035645
2018-05-31,0.7571169137954712,0.7756086587905884,1.0115519762039185,1.1667250394821167,1.328356385231018,0.00919861625880003,0.698460578918457
2018-06-01,0.7562122941017151,0.7725527286529541,1.0155377388000488,1.1693171262741089,1.3289390802383423,0.009195487014949322,0.7006579041481018
2018-06-04,0.7568819522857666,0.7719622850418091,1.0115314722061157,1.1668611764907837,1.3356484174728394,0.009124253876507282,0.69808030128479
2018-06-05,0.7654037475585938,0.7737542390823364,1.012145757675171,1.1700559854507446,1.3316465616226196,0.009093968197703362,0.7031705975532532
2018-06-06,0.7624624371528625,0.7728572487831116,1.0162601470947266,1.1726216077804565,1.3406083583831787,0.009102576412260532,0.7029679417610168
2018-06-07,0.7665772438049316,0.7724512815475464,1.0143016576766968,1.178550362586975,1.3421558141708374,0.009080590680241585,0.7039080858230591
2018-06-08,0.761440634727478,0.7702973484992981,1.0195550918579102,1.1795234680175781,1.3419216871261597,0.00911626871675253,0.7018824815750122
2018-06-11,0.7601903676986694,0.771075427532196,1.0154242515563965,1.1783976554870605,1.341381549835205,0.009137175977230072,0.7033783197402954
2018-06-12,0.7604620456695557,0.7699888944625854,1.0139931440353394,1.177412509918213,1.3374348878860474,0.0090591199696064,0.7017495036125183
2018-06-13,0.7575757503509521,0.7682911157608032,1.0133765935897827,1.17482590675354,1.3372559547424316,0.00905370619148016,0.7005499601364136
2018-06-14,0.7570710182189941,0.7708138823509216,1.0156408548355103,1.1807769536972046,1.3382760286331177,0.009070953354239464,0.7025925517082214
2018-06-15,0.7465472221374512,0.7624217867851257,1.0030995607376099,1.1566576957702637,1.3256621360778809,0.00903791468590498,0.6961994171142578
2018-06-18,0.743992269039154,0.7577479481697083,1.0025062561035156,1.159595012664795,1.3275099992752075,0.009040202014148235,0.693899929523468
2018-06-19,0.7403568625450134,0.7569335103034973,1.005843997001648,1.1630746126174927,1.3258730173110962,0.009079518727958202,0.6931304335594177
2018-06-20,0.738825261592865,0.7530800700187683,1.0058945417404175,1.1588560342788696,1.317332148551941,0.00908504519611597,0.6904789805412292
2018-06-21,0.7374087572097778,0.7515068054199219,1.003975749015808,1.1579033136367798,1.3175230026245117,0.009061911143362522,0.6869311332702637
2018-06-22,0.7378984093666077,0.7508972883224487,1.0084508657455444,1.1605775356292725,1.3247840404510498,0.009094877168536186,0.687096357345581
2018-06-25,0.743837296962738,0.7530800700187683,1.0122789144515991,1.1661399602890015,1.3262423276901245,0.009096118621528149,0.6915677189826965
2018-06-26,0.7409602999687195,0.7520154118537903,1.0132739543914795,1.1702749729156494,1.3278449773788452,0.009120509028434753,0.6889187097549438
2018-06-27,0.7391692996025085,0.7517892718315125,1.0093872547149658,1.1650259494781494,1.3221042156219482,0.009082899428904057,0.6850581765174866
2018-06-28,0.7343222498893738,0.750221312046051,1.0032404661178589,1.1563634872436523,1.3120431900024414,0.009073175489902496,0.6791402101516724
2018-06-29,0.7346459031105042,0.7544208765029907,1.0024157762527466,1.1562966108322144,1.3075141906738281,0.009050920605659485,0.6752604842185974
2018-07-02,0.7398638129234314,0.7605835199356079,1.0098867416381836,1.1678558588027954,1.3207770586013794,0.00903260800987482,0.6778420209884644
2018-07-03,0.7338911294937134,0.7582995891571045,1.0067452192306519,1.1642121076583862,1.314405918121338,0.009019491262733936,0.6710913777351379
2018-07-04,0.7378440499305725,0.7609191536903381,1.0080747604370117,1.1659224033355713,1.3194352388381958,0.009057315066456795,0.6753106117248535
2018-07-05,0.7381708025932312,0.7610871195793152,1.0078612565994263,1.166235089302063,1.3229262828826904,0.009049610234797001,0.6761919260025024
2018-07-06,0.738661527633667,0.7612667679786682,1.007049322128296,1.1695905923843384,1.3225764036178589,0.009043307974934578,0.6795509457588196
2018-07-09,0.7436326146125793,0.7635977864265442,1.0109179019927979,1.1752262115478516,1.329787254333496,0.009056166745722294,0.683531641960144
2018-07-10,0.7470491528511047,0.7627590298652649,1.0086950063705444,1.1756960153579712,1.325556755065918,0.009012824855744839,0.6849784255027771
2018-07-11,0.7413997650146484,0.760861337184906,1.0075262784957886,1.1727042198181152,1.3257324695587158,0.009022746235132217,0.681742250919342
2018-07-12,0.7365885972976685,0.7571741938591003,1.0044194459915161,1.1676785945892334,1.3210039138793945,0.008931920863687992,0.6755707263946533
2018-07-13,0.7406858801841736,0.759578287601471,0.997307300567627,1.1665889024734497,1.3180439472198486,0.008875871077179909,0.6772085428237915
2018-07-16,0.7421150207519531,0.7601094245910645,0.9978247880935669,1.1679104566574097,1.3227688074111938,0.008896876126527786,0.6765716671943665
2018-07-17,0.7414712309837341,0.7612493634223938,1.0032404661178589,1.170946478843689,1.3236442804336548,0.008898855186998844,0.6785181164741516
2018-07-18,0.7377406358718872,0.7573806643486023,0.99972003698349,1.1653246879577637,1.3106160163879395,0.008848617784678936,0.6774150133132935
2018-07-19,0.7398912310600281,0.7594225406646729,1.0014019012451172,1.164564609527588,1.3078221082687378,0.008865955285727978,0.6793293356895447
2018-07-20,0.7362794280052185,0.7541478276252747,1.001261591911316,1.1655147075653076,1.3023037910461426,0.008899726904928684,0.6748321056365967
2018-07-23,0.7433009743690491,0.7622997164726257,1.009214162826538,1.1741912364959717,1.3147169351577759,0.00900470931082964,0.6821607947349548
2018-07-24,0.7380073666572571,0.7593591213226318,1.00684654712677,1.1694128513336182,1.3102725744247437,0.00897182896733284,0.6783201694488525
2018-07-25,0.7426220178604126,0.7604389190673828,1.0067452192306519,1.1685519218444824,1.3152183294296265,0.008989491499960423,0.6805036067962646
2018-07-26,0.7459402084350586,0.7670417428016663,1.0091021060943604,1.1737502813339233,1.3199577331542969,0.009021606296300888,0.6844814419746399
2018-07-27,0.7380073666572571,0.7651694416999817,1.0060160160064697,1.1642934083938599,1.3108737468719482,0.008997174911201,0.6786194443702698
2018-07-30,0.7400829195976257,0.7656381726264954,1.0060564279556274,1.16604483127594,1.3111830949783325,0.009014368988573551,0.6796618103981018
2018-07-31,0.7407297492027283,0.7675774693489075,1.01206374168396,1.1707408428192139,1.3135426044464111,0.009009495377540588,0.6823609471321106
2018-08-01,0.7419498562812805,0.7681671380996704,1.009795069694519,1.168961763381958,1.3121638298034668,0.00894390419125557,0.6803415417671204
2018-08-02,0.7405816912651062,0.7693195343017578,1.0083898305892944,1.1665889024734497,1.3126115798950195,0.0089589674025774,0.679500162601471
2018-08-03,0.7360084652900696,0.7677838206291199,1.0046212673187256,1.1586008071899414,1.3018121719360352,0.008953352458775043,0.673768162727356
2018-08-06,0.7395902872085571,0.7684150338172913,1.0056315660476685,1.1562297344207764,1.3003562688827515,0.008990056812763214,0.6745999455451965
2018-08-07,0.738552451133728,0.7691715955734253,1.0036935806274414,1.1558021306991577,1.2944984436035156,0.008981497958302498,0.6730290055274963
2018-08-08,0.7424456477165222,0.7657671570777893,1.0050251483917236,1.1602946519851685,1.2946659326553345,0.00898109469562769,0.6740588545799255
2018-08-09,0.7427765130996704,0.7681081295013428,1.0069479942321777,1.1610760688781738,1.2881617546081543,0.009017783217132092,0.6694694757461548
2018-08-10,0.7372456192970276,0.7665302157402039,1.0060665607452393,1.1523923873901367,1.2828407287597656,0.009001629427075386,0.660689651966095
2018-08-13,0.7288098335266113,0.7604562640190125,1.0054292678833008,1.1394712924957275,1.2758845090866089,0.009039221331477165,0.6585012674331665
2018-08-14,0.7267969846725464,0.7614870071411133,1.00684654712677,1.1402509212493896,1.2762752771377563,0.00903660710901022,0.6575486660003662
2018-08-15,0.7235890030860901,0.7659313678741455,1.005924940109253,1.1345715522766113,1.271779179573059,0.00898908730596304,0.6571381688117981
2018-08-16,0.7233691811561584,0.7608381509780884,1.0069479942321777,1.134429931640625,1.2693899869918823,0.009043553844094276,0.6558194160461426
2018-08-17,0.7259528040885925,0.7599072456359863,1.0026570558547974,1.1371389627456665,1.2714558839797974,0.009008684195578098,0.6584882140159607
2018-08-20,0.7308178544044495,0.7657085061073303,1.0048332214355469,1.1437721252441406,1.2747135162353516,0.009051822125911713,0.6625719666481018
2018-08-21,0.7336488366127014,0.7667829990386963,1.0095911026000977,1.149134635925293,1.2804261445999146,0.00909520871937275,0.6640812158584595
2018-08-22,0.7359814047813416,0.7672065496444702,1.0159504413604736,1.1576753854751587,1.290555715560913,0.009079848416149616,0.6703221797943115
2018-08-23,0.7332990765571594,0.7687754034996033,1.0169939994812012,1.1584800481796265,1.2904725074768066,0.009042572230100632,0.6697115898132324
2018-08-24,0.7243227958679199,0.7632771730422974,1.013931393623352,1.154334545135498,1.281065821647644,0.008979320526123047,0.6626027226448059
2018-08-27,0.7344084978103638,0.7687104344367981,1.0180914402008057,1.164890170097351,1.2860909700393677,0.00898617971688509,0.6701918840408325
2018-08-28,0.7348618507385254,0.7714085578918457,1.0210332870483398,1.1683608293533325,1.2896735668182373,0.00899790320545435,0.6704300045967102
2018-08-29,0.7341066002845764,0.7734251022338867,1.0239607095718384,1.1691256761550903,1.2867693901062012,0.00899587944149971,0.6713212132453918
2018-08-30,0.7311919331550598,0.7749414443969727,1.0306090116500854,1.1709738969802856,1.3035939931869507,0.008951590396463871,0.671312153339386
2018-08-31,0.7261636853218079,0.7700660228729248,1.032417893409729,1.1664663553237915,1.301100730895996,0.00900909025222063,0.6648715138435364
2018-09-03,0.7193209528923035,0.7656967639923096,1.0316723585128784,1.1601063013076782,1.292306900024414,0.008997336961328983,0.6609079837799072
2018-09-04,0.7208245992660522,0.7636677026748657,1.0316829681396484,1.161548137664795,1.2869019508361816,0.00900187250226736,0.6608948111534119
2018-09-05,0.718339204788208,0.7590535879135132,1.027010440826416,1.1586545705795288,1.2858428955078125,0.008971747942268848,0.6553938984870911
2018-09-06,0.719610869884491,0.75904780626297,1.0298025608062744,1.1635212898254395,1.2914891242980957,0.008972713723778725,0.6598482728004456
2018-09-07,0.719062328338623,0.760178804397583,1.0357863903045654,1.1620069742202759,1.2925406694412231,0.00905018299818039,0.6583191752433777
2018-09-10,0.7117944359779358,0.7593591213226318,1.032417893409729,1.1561094522476196,1.2930254936218262,0.009015507064759731,0.653710126876831
2018-09-11,0.7109847068786621,0.7597455978393555,1.0259251594543457,1.159595012664795,1.302643060684204,0.008997012861073017,0.6520817875862122
2018-09-12,0.7110706567764282,0.7655502557754517,1.0278443098068237,1.1596084833145142,1.3015578985214233,0.008960011415183544,0.6516355872154236
2018-09-13,0.7170617580413818,0.7692307829856873,1.0309277772903442,1.1629259586334229,1.3045463562011719,0.008991188369691372,0.656150758266449
2018-09-14,0.7188039422035217,0.7689114212989807,1.0351966619491577,1.1691803932189941,1.311131477355957,0.00892761442810297,0.6573800444602966
2018-09-17,0.7145919799804688,0.7667123675346375,1.0341261625289917,1.1628988981246948,1.307326316833496,0.008932319469749928,0.6542319059371948
2018-09-18,0.7145919799804688,0.7654916644096375,1.0387667417526245,1.1669156551361084,1.3146305084228516,0.008953352458775043,0.6564005613327026
2018-09-19,0.7226007580757141,0.7709149122238159,1.037710428237915,1.167992353439331,1.3168463706970215,0.008906543254852295,0.6589351296424866
2018-09-20,0.7259528040885925,0.7741076350212097,1.0339123010635376,1.167460560798645,1.3141123056411743,0.008903371170163155,0.6643679738044739
2018-09-21,0.7286505103111267,0.774665355682373,1.0429377555847168,1.1775927543640137,1.327087163925171,0.008889283984899521,0.6681990623474121
2018-09-24,0.7278549671173096,0.7744133472442627,1.043623447418213,1.1751019954681396,1.30804443359375,0.008886992931365967,0.6685832738876343
2018-09-25,0.7253209352493286,0.7722783088684082,1.0367958545684814,1.175295352935791,1.311733365058899,0.008866348303854465,0.6642178893089294
2018-09-26,0.7249003052711487,0.7717716693878174,1.036011815071106,1.1763184070587158,1.3179919719696045,0.008851985447108746,0.6644606590270996
2018-09-27,0.725789487361908,0.7670652270317078,1.0362157821655273,1.1748534440994263,1.3172800540924072,0.008872799575328827,0.6663512587547302
2018-09-28,0.7205129861831665,0.767082929611206,1.0235624313354492,1.1637378931045532,1.3078734874725342,0.00882168672978878,0.661808967590332
2018-10-01,0.7223920226097107,0.7787798047065735,1.019160270690918,1.1605371236801147,1.3039000034332275,0.008787655271589756,0.6623481512069702
2018-10-02,0.7228567600250244,0.7805122137069702,1.0168802738189697,1.157755732536316,1.3043591976165771,0.008776087313890457,0.6604583859443665
2018-10-03,0.7187522649765015,0.7800981402397156,1.0164977312088013,1.1551746129989624,1.2981956005096436,0.008804598823189735,0.6589916348457336
2018-10-04,0.7096225023269653,0.7765181064605713,1.0083186626434326,1.147631287574768,1.294062852859497,0.008734692819416523,0.650199294090271
2018-10-05,0.7080999612808228,0.7739937901496887,1.0087255239486694,1.1518083810806274,1.3024225234985352,0.008780093863606453,0.6481595635414124
2018-10-08,0.7052882313728333,0.772320032119751,1.0086643695831299,1.1522595882415771,1.31271493434906,0.008793914690613747,0.6437202095985413
